"","firm","culture","tenure","employments","sim_no","var_win","n_paragon","cond"
"850",29,-0.56231785491266,5.62543402668452,2,1,0.1,180,1
"851",29,-0.519490830749245,26.4097728715386,1,1,0.1,180,1
"852",29,-0.385854011322864,11.0917541063529,1,1,0.1,180,1
"853",29,-0.575376805983941,8.77447455627772,1,1,0.1,180,1
"854",29,-0.40105558086831,10.463725710423,2,1,0.1,180,1
"855",29,-0.359070437434661,14.8300887383847,2,1,0.1,180,1
"856",29,-0.589394489886351,4.1361062858435,1,1,0.1,180,1
"857",29,-0.556253880144575,54.084229804793,1,1,0.1,180,1
"858",29,-0.430254010920336,21.116268202173,2,1,0.1,180,1
"859",29,-0.672635329139627,4.54203489909593,2,1,0.1,180,1
"860",29,-0.597839085116162,11.8591602957092,1,1,0.1,180,1
"861",29,-0.590265041294887,143.913854066474,1,1,0.1,180,1
"862",29,-0.526580329146508,4.77971184991682,2,1,0.1,180,1
"863",29,-0.359704709938367,14.7528023308933,2,1,0.1,180,1
"864",29,-0.581723458937139,7.1546499343456,3,1,0.1,180,1
"865",29,-0.587404433619291,11.0454553014294,4,1,0.1,180,1
"866",29,-0.704781767744012,8.07206831180557,1,1,0.1,180,1
"867",29,-0.435790755493417,12.1479047388113,2,1,0.1,180,1
"868",29,-0.639315830524764,36.7565623548202,1,1,0.1,180,1
"869",29,-0.620647063613946,6.54768441414409,2,1,0.1,180,1
"870",29,-0.614400249434189,4.06236011654074,1,1,0.1,180,1
"871",30,-0.236813660335403,2.93725464417249,2,1,0.1,180,1
"872",30,-0.175240459046817,110.391006034635,2,1,0.1,180,1
"873",30,-0.133439296325106,79.3048574199904,2,1,0.1,180,1
"874",30,-0.194006065982197,119.388534785314,2,1,0.1,180,1
"875",30,-0.332806217877062,19.8326920890283,3,1,0.1,180,1
"876",30,-0.230758674650393,4.91050078156867,1,1,0.1,180,1
"877",30,-0.208527979101594,5.91631298067963,1,1,0.1,180,1
"878",30,-0.379408936078964,11.3490160276622,1,1,0.1,180,1
"879",30,-0.257908244738858,30.6485147861571,1,1,0.1,180,1
"880",30,-0.341508228585258,25.3038786420616,1,1,0.1,180,1
"881",30,-0.273335943558792,12.509208252645,1,1,0.1,180,1
"882",30,-0.11052439621532,4.59089355287196,1,1,0.1,180,1
"883",30,-0.0954104238963465,10.0533667798808,1,1,0.1,180,1
"884",30,-0.17084780451204,5.94127470719918,2,1,0.1,180,1
"885",30,-0.237416926926898,37.1058598881629,2,1,0.1,180,1
"886",30,-0.288726975023289,10.2837640943837,2,1,0.1,180,1
"887",30,-0.367549481915417,6.8094246344326,1,1,0.1,180,1
"888",30,-0.313562705539741,1.56042033473138,2,1,0.1,180,1
"889",30,-0.110052001575306,17.5913905233882,1,1,0.1,180,1
"890",30,-0.153943199600982,18.2074806381917,2,1,0.1,180,1
"891",30,-0.300562157030116,3.10114352184738,1,1,0.1,180,1
"892",30,-0.259675073122908,30.297041688081,1,1,0.1,180,1
"893",30,-0.27849219445089,5.28006146617682,1,1,0.1,180,1
"894",30,-0.377323923602066,8.02135847878541,2,1,0.1,180,1
"895",30,-0.164787516919796,24.7526406305077,1,1,0.1,180,1
"896",30,-0.347461218999019,11.6830387333782,1,1,0.1,180,1
"897",30,-0.24503734139383,10.8749662775675,1,1,0.1,180,1
"898",30,-0.315939498150732,46.4423195549405,2,1,0.1,180,1
"899",30,-0.382860041251894,40.8051953311919,1,1,0.1,180,1
"900",30,-0.366990505051757,27.6605887981843,1,1,0.1,180,1
"901",31,2.00209657780721,9.92742580692016,2,1,0.1,180,1
"902",31,2.05231447324482,4.82440096437685,1,1,0.1,180,1
"903",31,2.11509139462805,11.5226738614459,2,1,0.1,180,1
"904",31,1.92009294343995,34.362061498974,2,1,0.1,180,1
"905",31,1.9056719441639,23.4778640223406,2,1,0.1,180,1
"906",31,1.88396829112472,5.93842686288728,1,1,0.1,180,1
"907",31,2.02714483092922,27.8707402117141,1,1,0.1,180,1
"908",31,1.9790350842268,4.09271681712994,1,1,0.1,180,1
"909",31,1.86480161408429,37.3848671392784,4,1,0.1,180,1
"910",31,2.13654987494605,18.19560256389,2,1,0.1,180,1
"911",31,1.85472110455592,31.4510058278744,1,1,0.1,180,1
"912",31,1.89599300105978,1.74827126736221,2,1,0.1,180,1
"913",31,2.05997288712679,4.1820091489181,1,1,0.1,180,1
"914",31,1.87020661597744,3.79115616424554,2,1,0.1,180,1
"915",31,1.8606591849129,2.92615246451616,4,1,0.1,180,1
"916",31,2.15519758522159,4.79543275011976,2,1,0.1,180,1
"917",31,1.83029884792679,1.51546133195615,1,1,0.1,180,1
"918",31,2.00602568047329,3.7374832370679,3,1,0.1,180,1
"919",31,1.92360815927608,9.30961758867516,2,1,0.1,180,1
"920",31,2.09480275677932,40.9800488836615,2,1,0.1,180,1
"921",31,2.0450854564733,10.4680491952463,1,1,0.1,180,1
"922",31,1.98608642269034,3.77540419011502,1,1,0.1,180,1
"923",31,2.08344951837611,1.36643827116679,2,1,0.1,180,1
"924",31,2.13935618823869,34.3860771954609,1,1,0.1,180,1
"925",31,2.05604534747166,20.3477257235438,2,1,0.1,180,1
"926",31,1.62066886911772,9.87983220002564,2,1,0.1,180,1
"927",31,2.12966206058833,17.8475256266747,1,1,0.1,180,1
"928",31,2.1363565375166,7.5698197762954,2,1,0.1,180,1
"929",31,2.08599976099997,2.85109057379586,1,1,0.1,180,1
"930",31,2.00121082751802,4.85395210050424,1,1,0.1,180,1
"931",31,1.86093446011702,14.6747740161362,2,1,0.1,180,1
"932",31,1.94706583567678,10.2527616810721,3,1,0.1,180,1
"933",31,1.89637498899214,18.8735300689429,2,1,0.1,180,1
"934",31,1.83984768106357,13.0818617995728,1,1,0.1,180,1
"935",31,1.96777114926436,17.5932082480139,2,1,0.1,180,1
"936",31,2.04496672654352,61.8547963264149,2,1,0.1,180,1
"937",31,2.17306450453301,26.4473572767834,2,1,0.1,180,1
"938",31,2.01897546939573,18.0499596926811,1,1,0.1,180,1
"939",31,1.92454987730617,19.7673919280582,1,1,0.1,180,1
"940",31,1.99531575145338,6.96706904459893,2,1,0.1,180,1
"941",31,1.98953865263727,20.2012972301654,3,1,0.1,180,1
"942",31,2.0055023490396,17.2860285177953,1,1,0.1,180,1
"943",31,1.77428221964284,1.96129120845052,1,1,0.1,180,1
"944",31,1.85417180213474,111.131526687856,3,1,0.1,180,1
"945",31,2.01355345843454,27.025827494488,2,1,0.1,180,1
"946",31,1.95214853500089,15.8895247890417,2,1,0.1,180,1
"947",31,2.17051337529818,7.42761677774762,1,1,0.1,180,1
"948",31,1.92834454719154,38.2813812133223,2,1,0.1,180,1
"949",31,1.97291323576362,8.44689066285007,2,1,0.1,180,1
"950",31,2.01599946707522,12.6388156946683,1,1,0.1,180,1
"951",31,1.91589989027643,13.3028423955695,2,1,0.1,180,1
"952",31,2.06347286454356,49.4665793476049,2,1,0.1,180,1
"953",31,2.13193872628121,37.6814310211943,1,1,0.1,180,1
"954",31,1.79246495334838,11.1991106506178,2,1,0.1,180,1
"955",31,2.14057170053855,84.8009878154496,2,1,0.1,180,1
"956",31,1.90075443721026,7.77394195236682,2,1,0.1,180,1
"957",31,2.08594881070797,42.9104278230924,2,1,0.1,180,1
"958",31,2.23924845127911,22.2719768606877,2,1,0.1,180,1
"959",31,1.90084617403623,7.98772270540812,1,1,0.1,180,1
"960",31,2.0053180482337,4.46898269682627,2,1,0.1,180,1
"961",31,1.9824586088594,73.3875435632734,2,1,0.1,180,1
"962",31,2.12561406082716,17.2664003715478,1,1,0.1,180,1
"963",31,2.06056036476847,17.8106765241685,2,1,0.1,180,1
"964",31,1.97315966960756,7.50788914841711,2,1,0.1,180,1
"965",31,2.01145814659011,49.0150844116241,1,1,0.1,180,1
"966",31,1.89544138685026,9.33634081325489,1,1,0.1,180,1
"967",31,1.96819789420781,37.1328509472255,1,1,0.1,180,1
"968",31,1.9860494432904,4.74701744938776,2,1,0.1,180,1
"969",31,1.87988958571463,18.657312141935,2,1,0.1,180,1
"970",31,2.06856902014266,1.37249598597328,1,1,0.1,180,1
"971",31,1.79514129090719,21.173272860792,1,1,0.1,180,1
"972",31,2.02138766686219,30.1837714094912,1,1,0.1,180,1
"973",31,2.2423976013888,23.2602811055281,1,1,0.1,180,1
"974",31,2.12877935717045,41.623686023073,1,1,0.1,180,1
"975",31,1.89239796832136,18.3883806498517,2,1,0.1,180,1
"976",31,1.9807343322013,4.68339245587049,2,1,0.1,180,1
"977",31,1.84713341590353,30.8306523495114,4,1,0.1,180,1
"978",31,2.0789784577408,56.5335131738859,1,1,0.1,180,1
"979",31,2.12820633702673,2.12199937663353,2,1,0.1,180,1
"980",31,2.07708411431379,10.1210990326807,2,1,0.1,180,1
"981",31,2.01348840805328,51.4350923359579,2,1,0.1,180,1
"982",31,2.14957584775514,4.01993325851169,1,1,0.1,180,1
"983",31,2.12253240286473,19.3969268828551,1,1,0.1,180,1
"984",31,1.84232472933958,66.5383962936251,3,1,0.1,180,1
"985",31,1.9670047538653,12.7939499267545,2,1,0.1,180,1
"986",31,2.06597744899402,15.0208351329623,4,1,0.1,180,1
"987",31,1.82789687820643,12.8876444988797,1,1,0.1,180,1
"988",31,1.99342707005365,7.93733091811552,1,1,0.1,180,1
"989",31,1.89366406100279,7.30696694263924,1,1,0.1,180,1
"990",31,1.92258434849152,14.617684432035,1,1,0.1,180,1
"991",31,1.85954860405948,3.86309058986265,2,1,0.1,180,1
"992",31,2.05411971131395,12.9281782958299,2,1,0.1,180,1
"993",31,1.93014218509025,4.33114659015184,1,1,0.1,180,1
"994",31,1.91933580235144,21.2669039253429,1,1,0.1,180,1
"995",31,2.08765010192835,5.10641653003161,2,1,0.1,180,1
"996",31,1.94587325222956,22.4054821767175,2,1,0.1,180,1
"997",31,2.01847715353062,29.8010045061128,1,1,0.1,180,1
"998",31,2.07803919798841,30.8038335304394,1,1,0.1,180,1
"999",31,2.06245203241715,27.1568038986414,1,1,0.1,180,1
"1000",31,2.08732737847492,5.90921088828411,1,1,0.1,180,1
"1001",31,2.02460106547874,48.4672049924206,2,1,0.1,180,1
"1002",31,2.22932267717748,6.50732827606632,1,1,0.1,180,1
"1003",31,1.99953596394256,10.272989594463,2,1,0.1,180,1
"1004",31,2.06201342077208,2.09902729977196,1,1,0.1,180,1
"1005",31,2.08360178992155,37.2249520160899,1,1,0.1,180,1
"1006",31,1.9580611539658,46.5038042417824,1,1,0.1,180,1
"1007",31,1.86255616116079,10.1373554940195,2,1,0.1,180,1
"1008",31,2.03588190707933,9.08635909035386,4,1,0.1,180,1
"1009",31,1.92028688586673,5.98124311038645,1,1,0.1,180,1
"1010",31,1.81259197805125,4.37139668352212,3,1,0.1,180,1
"1011",31,1.92202759271243,53.6949257509555,1,1,0.1,180,1
"1012",31,2.00533502959964,35.3633141802918,1,1,0.1,180,1
"1013",31,1.93838980151513,1.45106479135636,1,1,0.1,180,1
"1014",31,1.97165916544085,3.99913066825285,1,1,0.1,180,1
"1015",31,2.1363555507565,12.9073993531792,2,1,0.1,180,1
"1016",31,1.92046865275153,29.3361716121258,2,1,0.1,180,1
"1017",31,2.15818626019595,34.7623604651905,2,1,0.1,180,1
"1018",31,1.95708156892229,14.4308972875974,2,1,0.1,180,1
"1019",31,2.10415189796183,1.23450768424591,2,1,0.1,180,1
"1020",31,2.06129643389329,42.7929599495518,1,1,0.1,180,1
"1021",31,2.09623333208611,8.15461270529733,2,1,0.1,180,1
"1022",31,1.98730166789476,2.68385958153198,1,1,0.1,180,1
"1023",31,1.85245117006461,22.6208204098232,2,1,0.1,180,1
"1024",31,1.97099330372333,6.82088053612054,1,1,0.1,180,1
"1025",31,2.12165179167881,5.68883107528577,2,1,0.1,180,1
"1026",31,1.82887763097473,27.3742375919125,2,1,0.1,180,1
"1027",31,2.05579248421615,2.86416750807696,2,1,0.1,180,1
"1028",31,2.11334438203653,12.1895161252426,2,1,0.1,180,1
"1029",31,2.0176724762178,2.49123518481537,1,1,0.1,180,1
"1030",31,2.01433907049431,2.17538656178146,1,1,0.1,180,1
"1031",31,2.03541855406112,25.7105149296538,1,1,0.1,180,1
"1032",31,1.95909159241719,13.9150198915754,1,1,0.1,180,1
"1033",31,1.76252377942919,20.8911418852807,1,1,0.1,180,1
"1034",31,1.99956074419112,2.98157461392731,2,1,0.1,180,1
"1035",31,1.9796448647177,12.6321482894715,2,1,0.1,180,1
"1036",31,2.02331648750163,12.9491547606587,1,1,0.1,180,1
"1037",31,1.85542280594658,13.9188935192821,1,1,0.1,180,1
"1038",31,2.07574560681225,12.4701286672167,1,1,0.1,180,1
"1039",31,2.15710233103617,48.3065738473119,1,1,0.1,180,1
"1040",31,2.04406384927822,11.8320438923551,1,1,0.1,180,1
"1041",31,1.94184000072952,28.6305511307821,1,1,0.1,180,1
"1042",31,2.19258356179334,9.77364577442682,2,1,0.1,180,1
"1043",31,2.02870012404038,5.01274021552975,2,1,0.1,180,1
"1044",31,2.13884751599513,8.32255959487523,2,1,0.1,180,1
"1045",31,1.89290319918089,26.7818909913494,2,1,0.1,180,1
"1046",31,2.17802142198858,10.0412684878301,1,1,0.1,180,1
"1047",31,1.87818388362457,5.10246937993276,2,1,0.1,180,1
"1048",31,1.98446950147941,10.2168102261473,1,1,0.1,180,1
"1049",31,2.09644257740035,3.57050097699847,1,1,0.1,180,1
"1050",31,2.12243613360466,6.66688563971121,1,1,0.1,180,1
"1051",31,1.94878060855981,3.94918090175306,2,1,0.1,180,1
"1052",31,2.00831512033039,15.4502543906875,1,1,0.1,180,1
"1053",31,1.90292653683929,7.58248823073047,2,1,0.1,180,1
"1054",31,2.20965472806972,17.3655986972409,2,1,0.1,180,1
"1055",31,1.99605660221489,19.2864987939524,2,1,0.1,180,1
"1056",31,1.93633264517493,3.6640377311112,2,1,0.1,180,1
"1057",31,1.95076367191605,6.90626507018732,1,1,0.1,180,1
"1058",31,1.83253586345818,14.6293514829132,1,1,0.1,180,1
"1059",31,2.19233369837996,4.58219224782843,2,1,0.1,180,1
"1060",31,2.00176443965112,9.27047211704387,1,1,0.1,180,1
"1061",31,1.97259457494816,7.61350133184324,1,1,0.1,180,1
"1062",31,2.13690811789936,5.13557809309928,1,1,0.1,180,1
"1063",31,2.02732812336768,23.3913663927291,1,1,0.1,180,1
"1064",31,2.13338864146898,2.99403342383683,1,1,0.1,180,1
"1065",31,2.04422007130016,79.5789165172075,1,1,0.1,180,1
"1066",31,2.0083608300262,6.21675072170762,2,1,0.1,180,1
"1067",31,2.06882974630152,2.48848150748091,2,1,0.1,180,1
"1068",31,2.03575952080915,8.31763944364666,2,1,0.1,180,1
"1069",31,1.92861435863062,14.2196526006961,2,1,0.1,180,1
"1070",31,1.95272365111978,14.6437533117625,1,1,0.1,180,1
"1071",31,2.00955935398053,39.3591745491119,1,1,0.1,180,1
"1072",31,1.94272147636424,125.756100414944,1,1,0.1,180,1
"1073",31,1.97571091022056,4.67827721729418,1,1,0.1,180,1
"1074",31,1.95719580719009,5.34527509100983,2,1,0.1,180,1
"1075",31,1.89689008932918,3.51865215085547,1,1,0.1,180,1
"1076",31,1.84549551085462,14.3690438508158,2,1,0.1,180,1
"1077",31,1.99198162510458,4.10367853013044,2,1,0.1,180,1
"1078",31,2.00082455514489,23.300033290755,1,1,0.1,180,1
"1079",31,1.93271805430766,11.9790211770025,1,1,0.1,180,1
"1080",31,2.00649855269054,8.18573744762858,1,1,0.1,180,1
"1081",1,-1.30543149226006,13.7702079773104,3,1,0.1,300,2
"1082",1,-1.18104490321324,1.26953519275524,2,1,0.1,300,2
"1083",1,-1.48066922759919,36.9374918763109,2,1,0.1,300,2
"1084",1,-1.43630945901439,23.403449032586,1,1,0.1,300,2
"1085",1,-1.40179226926563,7.12916472103495,1,1,0.1,300,2
"1086",1,-1.36123176176505,10.1379498509907,1,1,0.1,300,2
"1087",1,-1.49690818451126,15.0828009520851,2,1,0.1,300,2
"1088",1,-1.34382862602285,2.48079170151107,2,1,0.1,300,2
"1089",1,-1.23547515439664,27.7458922178636,1,1,0.1,300,2
"1090",1,-1.37782109770076,12.4321200338917,1,1,0.1,300,2
"1091",1,-1.10933045439773,15.7276838303718,1,1,0.1,300,2
"1092",1,-1.1983582306044,90.074920355532,2,1,0.1,300,2
"1093",1,-1.33545015441483,5.02044088688286,1,1,0.1,300,2
"1094",1,-1.09015886248145,75.122313199584,1,1,0.1,300,2
"1095",1,-1.36095756138509,7.51769003861822,2,1,0.1,300,2
"1096",1,-1.35524262266087,2.12545961123851,1,1,0.1,300,2
"1097",1,-1.40419190651295,1.55172550663283,1,1,0.1,300,2
"1098",1,-1.40523259813199,4.00784722573955,2,1,0.1,300,2
"1099",1,-1.42107666260204,70.5130137521168,1,1,0.1,300,2
"1100",1,-1.49654274873148,3.82042625002004,1,1,0.1,300,2
"1101",1,-1.275124118143,6.54068814059675,2,1,0.1,300,2
"1102",1,-1.35766056541148,17.8869093669928,1,1,0.1,300,2
"1103",1,-1.32056964561814,1.17334104840475,1,1,0.1,300,2
"1104",1,-1.38587805773453,6.33881020004959,1,1,0.1,300,2
"1105",1,-1.33740651378063,18.1754333799677,1,1,0.1,300,2
"1106",1,-1.2925269705369,20.3705980462698,2,1,0.1,300,2
"1107",1,-1.2158688476572,14.4115706174731,1,1,0.1,300,2
"1108",1,-1.28489771229177,5.37017338278813,1,1,0.1,300,2
"1109",1,-1.2035932965059,21.3598715128187,2,1,0.1,300,2
"1110",1,-1.16136674561877,15.4857355772279,2,1,0.1,300,2
"1111",2,0.427463890690461,16.2065080243818,1,1,0.1,300,2
"1112",2,0.126817342514417,9.82620602020956,1,1,0.1,300,2
"1113",2,0.255850620408449,12.9602806212069,2,1,0.1,300,2
"1114",2,0.261499734845383,29.8300830878002,1,1,0.1,300,2
"1115",2,0.0864729652323412,2.67219728709991,1,1,0.1,300,2
"1116",2,0.115854379370453,21.3986181386469,2,1,0.1,300,2
"1117",2,0.237095770396244,47.7090504241102,1,1,0.1,300,2
"1118",2,0.243425695777503,8.60189180767873,2,1,0.1,300,2
"1119",2,0.348131119546993,24.2094625681882,1,1,0.1,300,2
"1120",2,0.16567604463659,18.8200203608887,1,1,0.1,300,2
"1121",2,0.307927032876611,3.26750284459708,4,1,0.1,300,2
"1122",2,0.213943415028519,6.44390605445196,2,1,0.1,300,2
"1123",2,0.220200991978635,6.05856360364551,1,1,0.1,300,2
"1124",2,0.128578896512703,6.34751646005186,2,1,0.1,300,2
"1125",2,0.330666255006271,62.8540913053272,1,1,0.1,300,2
"1126",2,0.452569465399014,8.39126028553544,1,1,0.1,300,2
"1127",2,0.268093898171344,2.21997635285542,1,1,0.1,300,2
"1128",2,0.296648168117631,53.9604558973749,1,1,0.1,300,2
"1129",2,0.374094362777203,17.6034681248764,2,1,0.1,300,2
"1130",2,0.0987953420765672,14.3488362517588,1,1,0.1,300,2
"1131",2,0.155528105836267,5.90317001688607,1,1,0.1,300,2
"1132",2,0.249321673611156,43.871538756762,1,1,0.1,300,2
"1133",2,0.415777909354413,7.94422673303405,1,1,0.1,300,2
"1134",2,0.232121094904526,4.52729895037857,2,1,0.1,300,2
"1135",2,0.394270314042,16.6998735484726,2,1,0.1,300,2
"1136",2,0.128558643848047,3.65801638755281,2,1,0.1,300,2
"1137",2,0.173855209850638,8.01553462216636,1,1,0.1,300,2
"1138",2,0.266835718016291,9.48921263978801,1,1,0.1,300,2
"1139",2,0.0533275093912628,9.50687464585643,4,1,0.1,300,2
"1140",2,0.170689482826412,50.8852742424035,1,1,0.1,300,2
"1141",3,0.137371658059075,118.098720278637,1,1,0.1,300,2
"1142",3,0.150044156416374,13.7488241923681,2,1,0.1,300,2
"1143",3,0.0893879907867169,14.947458789497,1,1,0.1,300,2
"1144",3,0.145905083051918,15.8296837386236,1,1,0.1,300,2
"1145",3,0.379063962621923,2.5780588546067,1,1,0.1,300,2
"1146",3,0.319836694838184,5.7048608224644,1,1,0.1,300,2
"1147",3,0.231522169888957,39.2707149795728,2,1,0.1,300,2
"1148",3,0.25051084610096,7.54344468740923,3,1,0.1,300,2
"1149",3,0.236800179726525,18.8696411341746,3,1,0.1,300,2
"1150",3,0.201827551357507,15.2511875386022,3,1,0.1,300,2
"1151",3,0.157972469000559,55.1734498594467,2,1,0.1,300,2
"1152",3,0.251533081665465,41.3138639748151,1,1,0.1,300,2
"1153",3,0.221674306345255,1.72450464728928,2,1,0.1,300,2
"1154",3,0.114665906021172,5.6238982395411,1,1,0.1,300,2
"1155",3,0.177400935843538,25.627162353935,1,1,0.1,300,2
"1156",3,0.266976275004009,9.81553583476682,1,1,0.1,300,2
"1157",3,0.179781308324926,1.31697876678249,3,1,0.1,300,2
"1158",3,0.379467949893939,7.76828619133091,2,1,0.1,300,2
"1159",3,0.0249749515103636,5.12016240191925,1,1,0.1,300,2
"1160",3,0.243280429440448,6.54604065727944,2,1,0.1,300,2
"1161",3,0.263107598721721,6.59739069944832,2,1,0.1,300,2
"1162",3,0.162273604057579,7.81469168449252,2,1,0.1,300,2
"1163",3,0.342871169422322,3.26044190262797,1,1,0.1,300,2
"1164",3,0.417003715221083,18.5102252088145,1,1,0.1,300,2
"1165",3,0.175183001233672,72.6023105955906,1,1,0.1,300,2
"1166",3,0.0806814414178892,43.1092954239197,1,1,0.1,300,2
"1167",3,0.327120194776626,3.85107242641068,1,1,0.1,300,2
"1168",3,0.0145646218137894,12.7585796108839,1,1,0.1,300,2
"1169",3,0.192760807978176,9.25377880332518,1,1,0.1,300,2
"1170",3,0.307982021653968,20.2058754354724,2,1,0.1,300,2
"1171",4,1.13007382027744,40.4769410735481,4,1,0.1,300,2
"1172",4,0.990950143154157,6.60441944689264,2,1,0.1,300,2
"1173",4,0.95893980785635,9.77363367507341,2,1,0.1,300,2
"1174",4,0.971620757162134,58.9264999738865,2,1,0.1,300,2
"1175",4,1.05403383645559,56.1331533603766,1,1,0.1,300,2
"1176",4,0.83567483173778,5.31665476493901,1,1,0.1,300,2
"1177",4,0.820427701910749,65.473455759588,1,1,0.1,300,2
"1178",4,1.04197416898688,26.0144313874575,2,1,0.1,300,2
"1179",4,1.03368953932574,48.206680711335,2,1,0.1,300,2
"1180",4,1.15193716133285,17.9639286719943,3,1,0.1,300,2
"1181",4,0.840824447170814,29.8250819619626,1,1,0.1,300,2
"1182",4,0.971574004149883,13.1429566746272,1,1,0.1,300,2
"1183",4,1.06937808237501,2.23949145428391,1,1,0.1,300,2
"1184",4,1.11036060104426,8.42144932432369,2,1,0.1,300,2
"1185",4,0.912257122301508,5.22187338652915,1,1,0.1,300,2
"1186",4,0.964452242961379,12.9853489074151,2,1,0.1,300,2
"1187",4,0.902732865004269,24.5046816195226,2,1,0.1,300,2
"1188",4,1.05241168135468,12.4562348379703,1,1,0.1,300,2
"1189",4,0.969619056354732,7.05248249552772,2,1,0.1,300,2
"1190",4,0.893505597015028,87.5506930625913,2,1,0.1,300,2
"1191",4,0.903030079351585,3.78699926986424,1,1,0.1,300,2
"1192",4,1.05138496598983,11.3648445414815,2,1,0.1,300,2
"1193",4,0.9706528790353,2.25897784069745,6,1,0.1,300,2
"1194",4,0.908470035793697,37.8833952760743,2,1,0.1,300,2
"1195",4,1.0837600908115,5.06098498562597,1,1,0.1,300,2
"1196",4,0.87798597235275,8.70915092161926,1,1,0.1,300,2
"1197",4,0.978123052602629,46.3103059932365,3,1,0.1,300,2
"1198",4,0.80756482795795,13.017340199304,2,1,0.1,300,2
"1199",4,1.05746816606999,72.986887321054,1,1,0.1,300,2
"1200",4,0.885287548935085,14.7041521194126,1,1,0.1,300,2
"1201",5,-0.944944349706326,13.8579405172167,2,1,0.1,300,2
"1202",5,-1.10421302333962,13.9258862388423,1,1,0.1,300,2
"1203",5,-1.28238252619497,18.4625996277452,3,1,0.1,300,2
"1204",5,-1.1479522776909,20.6934842204819,1,1,0.1,300,2
"1205",5,-1.13558508947264,6.11228252031465,2,1,0.1,300,2
"1206",5,-1.22872544712714,3.66978135216076,2,1,0.1,300,2
"1207",5,-1.02402150118749,11.434718620321,1,1,0.1,300,2
"1208",5,-1.22650690018839,7.2245695341312,1,1,0.1,300,2
"1209",5,-1.1347955341113,1.84201613397007,1,1,0.1,300,2
"1210",5,-1.21660377712084,10.5243087668527,1,1,0.1,300,2
"1211",5,-1.11321840156866,46.9049262482012,1,1,0.1,300,2
"1212",5,-1.07536334139273,29.3468732795074,3,1,0.1,300,2
"1213",5,-1.24989254713343,14.6276675672392,2,1,0.1,300,2
"1214",5,-1.0836461799634,5.48360667282423,2,1,0.1,300,2
"1215",5,-1.08127650573316,12.1162046590113,1,1,0.1,300,2
"1216",5,-1.20978234432091,21.7372275787364,1,1,0.1,300,2
"1217",5,-0.940646662068207,10.8544329376359,2,1,0.1,300,2
"1218",5,-1.16031204722019,12.8425187938926,4,1,0.1,300,2
"1219",5,-1.11053201930995,9.56096754223137,3,1,0.1,300,2
"1220",5,-1.11843348655669,8.59502101389359,2,1,0.1,300,2
"1221",5,-1.21876593781312,58.8021819077465,2,1,0.1,300,2
"1222",5,-1.09428051439692,5.44494037319064,2,1,0.1,300,2
"1223",5,-1.05789080248986,8.5435911650738,2,1,0.1,300,2
"1224",5,-0.963178413667024,38.9362582065365,1,1,0.1,300,2
"1225",5,-0.905417627134201,2.11385122247699,2,1,0.1,300,2
"1226",5,-1.14839988607579,4.28269649155688,1,1,0.1,300,2
"1227",5,-1.21238947534274,8.01543365610906,2,1,0.1,300,2
"1228",5,-1.03507254278607,39.1941429407244,2,1,0.1,300,2
"1229",5,-1.16502105157752,13.9027108647809,2,1,0.1,300,2
"1230",5,-1.18895371182423,4.00884173980213,4,1,0.1,300,2
"1231",6,-0.826235244081961,7.8614219532539,1,1,0.1,300,2
"1232",6,-0.834547831958463,14.9242065825751,1,1,0.1,300,2
"1233",6,-1.03413794068668,12.1348530840459,1,1,0.1,300,2
"1234",6,-0.913549082952673,13.9052593333814,2,1,0.1,300,2
"1235",6,-0.614592653316005,2.09874775321387,1,1,0.1,300,2
"1236",6,-0.745506260714767,57.8433549511316,1,1,0.1,300,2
"1237",6,-0.570883264019474,17.8824899650384,1,1,0.1,300,2
"1238",6,-0.677368574016791,55.9673262156912,3,1,0.1,300,2
"1239",6,-0.813489119176764,27.6147225242126,1,1,0.1,300,2
"1240",6,-0.63726140242864,3.91764617875182,2,1,0.1,300,2
"1241",6,-0.961547327212121,26.1093384666755,1,1,0.1,300,2
"1242",6,-0.715352674862551,30.4558093172959,1,1,0.1,300,2
"1243",6,-0.813371072628125,19.9758667673801,1,1,0.1,300,2
"1244",6,-0.753646042222605,2.87980700736532,1,1,0.1,300,2
"1245",6,-0.74421191253246,4.98502406041194,1,1,0.1,300,2
"1246",6,-0.595499058479364,55.3689290576748,2,1,0.1,300,2
"1247",6,-0.727503382564872,14.3716515027192,2,1,0.1,300,2
"1248",6,-0.750372074811277,25.2063984917779,1,1,0.1,300,2
"1249",6,-0.830559098719278,9.90593443162888,1,1,0.1,300,2
"1250",6,-0.697156017667051,2.82487864349417,1,1,0.1,300,2
"1251",6,-0.986371200103551,14.7553462835437,1,1,0.1,300,2
"1252",6,-0.749366121148963,5.09910622963807,1,1,0.1,300,2
"1253",6,-0.573783254779293,13.4911314588703,1,1,0.1,300,2
"1254",6,-0.818474368720976,3.33322259452543,1,1,0.1,300,2
"1255",6,-0.537595856426297,9.69742374779142,1,1,0.1,300,2
"1256",6,-0.472624191859308,2.57723457125215,1,1,0.1,300,2
"1257",6,-0.737724407105681,4.73874537880729,1,1,0.1,300,2
"1258",6,-0.712649048628478,12.1060612950188,1,1,0.1,300,2
"1259",6,-0.607803041356865,2.95709877253474,2,1,0.1,300,2
"1260",6,-0.713923925324043,21.1920785465591,1,1,0.1,300,2
