"","firm","culture","tenure","employments","sim_no","var_win","n_paragon","cond"
"1553",16,-0.530764529856031,27.5626251168126,2,1,0.3,300,2
"1554",16,0.132862759063775,48.6200927555268,1,1,0.3,300,2
"1555",16,-0.444237273578561,7.33471816953254,2,1,0.3,300,2
"1556",16,-0.207813236501478,71.9245418668334,2,1,0.3,300,2
"1557",16,0.117794628347668,67.8372539547565,2,1,0.3,300,2
"1558",16,-0.556469239839541,3.63374255023645,1,1,0.3,300,2
"1559",16,-0.157408138540918,2.35075542007182,1,1,0.3,300,2
"1560",16,-0.318909234648544,68.1043779959656,2,1,0.3,300,2
"1561",17,-0.142165113851427,4.28387998632753,2,1,0.3,300,2
"1562",17,-0.367376649434741,14.9171380645347,2,1,0.3,300,2
"1563",17,-0.611071810075491,25.1303624144897,1,1,0.3,300,2
"1564",17,-0.375676866920762,23.1774075045287,2,1,0.3,300,2
"1565",17,0.499919527960933,2.26708869917869,1,1,0.3,300,2
"1566",17,-0.270821193223219,17.9217538469821,2,1,0.3,300,2
"1567",17,0.168165064317997,68.9337372849104,1,1,0.3,300,2
"1568",17,-0.122406180761788,41.8041982334923,1,1,0.3,300,2
"1569",17,-0.589507115460304,10.152498134088,1,1,0.3,300,2
"1570",17,-0.0360207400947702,1.39389374917884,1,1,0.3,300,2
"1571",17,-0.1215682122752,14.9548537604034,1,1,0.3,300,2
"1572",17,-0.0907869828885643,35.8401156087453,1,1,0.3,300,2
"1573",17,0.0906066796671831,11.8403259827946,1,1,0.3,300,2
"1574",17,0.226603224955356,4.32577705520878,1,1,0.3,300,2
"1575",17,-0.203512493279337,23.3545712932422,2,1,0.3,300,2
"1576",17,-0.567026507274435,18.6538401509065,2,1,0.3,300,2
"1577",17,-0.31756550332809,12.6298331434722,2,1,0.3,300,2
"1578",17,-0.348462970732911,25.7246058678058,1,1,0.3,300,2
"1579",17,-0.101242411897796,5.43922888015775,2,1,0.3,300,2
"1580",17,0.224925842525734,14.8489748019253,4,1,0.3,300,2
"1581",17,-0.0308089177292328,5.18198790833586,1,1,0.3,300,2
"1582",17,0.00315387883793014,12.4634299937157,2,1,0.3,300,2
"1583",17,-0.0735128482828902,9.94938161719749,1,1,0.3,300,2
"1584",17,-0.355830535430071,3.87649548878926,3,1,0.3,300,2
"1585",17,-0.189745497143791,11.6444242805529,1,1,0.3,300,2
"1586",17,-0.476586172201484,20.9053806648574,2,1,0.3,300,2
"1587",17,0.0408475970253202,18.4030632767145,1,1,0.3,300,2
"1588",17,0.301230130451717,19.3086835735745,1,1,0.3,300,2
"1589",17,-0.271820248218341,15.9387799191573,1,1,0.3,300,2
"1590",17,-0.0139255639180333,88.4725484978936,2,1,0.3,300,2
"1591",18,-0.06196579352317,7.0981922974221,2,1,0.3,300,2
"1592",18,0.163804716827156,5.59942950386458,2,1,0.3,300,2
"1593",18,0.532575198145413,3.70222843278237,1,1,0.3,300,2
"1594",18,0.174089390721232,77.817027024518,3,1,0.3,300,2
"1595",18,0.42920617458066,4.33948607687795,2,1,0.3,300,2
"1596",18,0.643782880272365,20.5210719136772,2,1,0.3,300,2
"1597",18,0.659841386992329,10.9230476158515,2,1,0.3,300,2
"1598",18,-0.196286049824226,6.28334274424755,2,1,0.3,300,2
"1599",18,0.01761429089962,44.0146168588958,1,1,0.3,300,2
"1600",18,-0.0878257363645615,24.6008979629363,1,1,0.3,300,2
"1601",18,-0.0167082411359837,35.1922996864902,1,1,0.3,300,2
"1602",18,0.587511953251115,2.854018764709,2,1,0.3,300,2
"1603",18,0.391944330093389,15.281607536411,3,1,0.3,300,2
"1604",18,0.364806438097854,15.5480758684659,2,1,0.3,300,2
"1605",18,-0.0413417663836826,10.7035249768892,1,1,0.3,300,2
"1606",18,0.741605567063324,15.0787337766696,1,1,0.3,300,2
"1607",18,-0.239239628980758,34.2473581111954,2,1,0.3,300,2
"1608",18,0.551142744170836,30.5946084981839,2,1,0.3,300,2
"1609",18,0.224464904849354,24.7561096162653,2,1,0.3,300,2
"1610",18,0.428846623540078,19.0390720215051,2,1,0.3,300,2
"1611",18,0.289041460808334,37.235128684628,2,1,0.3,300,2
"1612",18,-0.421951742251102,22.4158335807102,2,1,0.3,300,2
"1613",18,0.648427248798478,4.67652621161292,2,1,0.3,300,2
"1614",18,0.586638300090169,28.4529301855606,1,1,0.3,300,2
"1615",18,0.309283771873695,7.36333164328652,1,1,0.3,300,2
"1616",18,0.419235423097652,24.4073782039141,1,1,0.3,300,2
"1617",18,0.318288457495243,11.0414271419097,2,1,0.3,300,2
"1618",18,0.382380269096764,21.4421808247782,2,1,0.3,300,2
"1619",18,-0.393600318155156,4.82326031587754,1,1,0.3,300,2
"1620",18,0.0985337818663529,41.521258289637,2,1,0.3,300,2
"1621",19,0.743665639528783,9.29879034420995,1,1,0.3,300,2
"1622",19,0.447940592838783,12.8795393967296,3,1,0.3,300,2
"1623",19,-0.210637540925135,27.3814857045913,2,1,0.3,300,2
"1624",19,0.592419306510062,16.46583396832,1,1,0.3,300,2
"1625",19,0.566426012296092,4.7318905674964,1,1,0.3,300,2
"1626",19,0.807153713408155,23.5304773209971,1,1,0.3,300,2
"1627",19,0.50496101746018,2.71395076284385,1,1,0.3,300,2
"1628",19,0.628070384504012,1.88168009095073,1,1,0.3,300,2
"1629",19,0.864519664863506,3.72262908720769,3,1,0.3,300,2
"1630",19,0.636748530961396,29.5476227151491,2,1,0.3,300,2
"1631",19,0.518721642336534,4.74085069159805,1,1,0.3,300,2
"1632",19,0.187946908917457,13.1190317630625,3,1,0.3,300,2
"1633",19,0.567366605473273,6.62085007206888,1,1,0.3,300,2
"1634",19,0.862981154352255,7.3201423279142,1,1,0.3,300,2
"1635",19,0.688769644229703,21.3174281465177,1,1,0.3,300,2
"1636",19,0.292574526223454,8.70220869374954,4,1,0.3,300,2
"1637",19,0.727119656066519,5.23489643874642,1,1,0.3,300,2
"1638",19,0.733496018128394,15.4000346612473,1,1,0.3,300,2
"1639",19,0.774232514517779,0.770020460886913,3,1,0.3,300,2
"1640",19,0.454658102291669,2.12580237922898,1,1,0.3,300,2
"1641",19,0.734758775079693,2.47844214456529,3,1,0.3,300,2
"1642",19,0.123262557139688,16.5049214050162,2,1,0.3,300,2
"1643",19,0.670036468756975,21.2807571224005,1,1,0.3,300,2
"1644",19,0.383323579793215,47.4808874928713,1,1,0.3,300,2
"1645",19,0.463047039451193,12.6857063669328,1,1,0.3,300,2
"1646",19,0.738703097999579,3.86835929289279,1,1,0.3,300,2
"1647",19,0.542800084413526,69.7127673332386,1,1,0.3,300,2
"1648",19,0.960506528668011,11.7155859086397,1,1,0.3,300,2
"1649",19,0.749996497441214,51.9195324172557,3,1,0.3,300,2
"1650",19,0.839650398255901,27.0908018989075,1,1,0.3,300,2
"1651",20,0.108344852728569,9.43709179387552,2,1,0.3,300,2
"1652",20,0.307923980534636,16.9673661512682,1,1,0.3,300,2
"1653",20,-0.437127044722352,285.780202488831,2,1,0.3,300,2
"1654",20,-0.289414336486817,4.49348472353479,2,1,0.3,300,2
"1655",20,-0.103157331094896,18.8848716436606,2,1,0.3,300,2
"1656",20,-0.484948718324232,10.6945542414394,1,1,0.3,300,2
"1657",20,0.209771162383197,13.521633749893,1,1,0.3,300,2
"1658",20,-0.0458639466074192,9.25693240978054,2,1,0.3,300,2
"1659",20,-0.535047167653396,5.03723995252882,2,1,0.3,300,2
"1660",20,-0.00709147161709305,5.00936613051594,3,1,0.3,300,2
"1661",20,-0.430070838029131,12.9250632434922,1,1,0.3,300,2
"1662",20,0.616522030967244,4.63137629822508,2,1,0.3,300,2
"1663",20,-0.267196520358052,8.55008377544105,4,1,0.3,300,2
"1664",20,0.165445319795686,10.2016193327075,2,1,0.3,300,2
"1665",20,-0.154460064742572,3.17692536261709,3,1,0.3,300,2
"1666",20,-0.143114736371954,4.59417939001181,2,1,0.3,300,2
"1667",20,0.00559414103265913,10.6126870678908,2,1,0.3,300,2
"1668",20,0.223459032267187,17.7399601480748,1,1,0.3,300,2
"1669",20,0.335279429164671,7.98905414835413,2,1,0.3,300,2
"1670",20,-0.121785082222587,42.8282484937135,1,1,0.3,300,2
"1671",20,0.0982165883647936,6.5256225642033,1,1,0.3,300,2
"1672",20,0.158950309772033,8.0220402873164,1,1,0.3,300,2
"1673",20,-0.23394922847995,15.9443269589057,5,1,0.3,300,2
"1674",20,0.373527847312493,13.9455313791833,2,1,0.3,300,2
"1675",20,-0.244295923283228,5.01877234049727,1,1,0.3,300,2
"1676",20,0.304453898329141,40.7982863322301,2,1,0.3,300,2
"1677",20,0.259295296893066,6.4357038569116,2,1,0.3,300,2
"1678",20,-0.263104058949706,21.5473008562354,3,1,0.3,300,2
"1679",20,-0.267992954045594,22.5018969206434,2,1,0.3,300,2
"1680",20,-0.0598095481080598,5.05083767746203,1,1,0.3,300,2
"1681",21,0.264878362756788,6.64086154906537,1,1,0.3,300,2
"1682",21,0.793847078366461,19.6677903925369,3,1,0.3,300,2
"1683",21,0.35276468611379,12.6935458249176,1,1,0.3,300,2
"1684",21,0.248037690725985,53.7408897783881,1,1,0.3,300,2
"1685",21,0.912826064641053,11.7668398961221,1,1,0.3,300,2
"1686",21,0.629972595993308,17.5637158069529,2,1,0.3,300,2
"1687",21,0.720352498976687,2.40918606777369,2,1,0.3,300,2
"1688",21,0.385987294482527,29.8593911226974,2,1,0.3,300,2
"1689",21,0.314878756134851,11.8600974216378,2,1,0.3,300,2
"1690",21,0.63921427055494,51.816953426752,2,1,0.3,300,2
"1691",21,0.532199077281568,8.39692933114828,1,1,0.3,300,2
"1692",21,0.338678915139354,12.1391615519021,1,1,0.3,300,2
"1693",21,1.09899509308112,29.2119052079746,2,1,0.3,300,2
"1694",21,0.696073768012579,25.2248178812671,1,1,0.3,300,2
"1695",21,0.478193928161712,32.654715276407,2,1,0.3,300,2
"1696",21,0.833767993355125,18.2003427692446,1,1,0.3,300,2
"1697",21,0.813790430400536,8.26157142710272,1,1,0.3,300,2
"1698",21,1.28699749215645,6.06798011717584,1,1,0.3,300,2
"1699",21,0.277315057998478,14.9357527409449,1,1,0.3,300,2
"1700",21,0.587022526348489,19.4675414075682,2,1,0.3,300,2
"1701",21,0.722659190872578,8.68731253822875,2,1,0.3,300,2
"1702",21,0.309697216553315,26.8829887097006,1,1,0.3,300,2
"1703",21,0.308544179363329,15.4067953265898,1,1,0.3,300,2
"1704",21,0.59258845714823,3.22145630060394,1,1,0.3,300,2
"1705",21,0.488569936606701,3.58056331222186,4,1,0.3,300,2
"1706",21,0.632097938438185,6.64165574185469,2,1,0.3,300,2
"1707",21,0.763191567421345,90.7873007648775,1,1,0.3,300,2
"1708",21,1.1905436003348,12.6525941836322,1,1,0.3,300,2
"1709",21,0.568154937016632,9.57142526075129,2,1,0.3,300,2
"1710",21,0.704103039461876,5.71375577294852,1,1,0.3,300,2
"1711",22,-0.78287086194495,9.86507560619591,2,1,0.3,300,2
"1712",22,-1.23675536263333,13.6052891267925,1,1,0.3,300,2
"1713",22,-1.05480517083863,8.6979452684536,2,1,0.3,300,2
"1714",22,-1.15772678566996,7.73731676097402,1,1,0.3,300,2
"1715",22,-0.58201679094496,38.8044113390737,1,1,0.3,300,2
"1716",22,-0.910118981510485,4.40568283667816,2,1,0.3,300,2
"1717",22,-0.942955948465004,5.22977648796777,1,1,0.3,300,2
"1718",22,-0.861168100014896,10.4622168379331,2,1,0.3,300,2
"1719",22,-1.44764619679422,23.3815471476756,1,1,0.3,300,2
"1720",22,-0.921215175240866,17.8257819609437,1,1,0.3,300,2
"1721",22,-0.992331555523609,9.43807089311956,2,1,0.3,300,2
"1722",22,-1.20087218791998,4.7559600526965,1,1,0.3,300,2
"1723",22,-1.08003739659404,8.08011973258897,1,1,0.3,300,2
"1724",22,-1.14484821431997,4.9131058576207,1,1,0.3,300,2
"1725",22,-1.42068622389943,13.5230806545837,1,1,0.3,300,2
"1726",22,-0.812739882830351,6.02496054893343,1,1,0.3,300,2
"1727",22,-1.32015218440119,9.74363818678591,1,1,0.3,300,2
"1728",22,-0.997549930253457,6.22977820253598,2,1,0.3,300,2
"1729",22,-1.4861671493902,13.3703948271647,1,1,0.3,300,2
"1730",22,-0.795611021056412,28.9789857774336,2,1,0.3,300,2
"1731",22,-1.02961209795786,5.39133676886041,1,1,0.3,300,2
"1732",22,-1.12060445451328,4.82488217007613,2,1,0.3,300,2
"1733",22,-0.935255931384317,5.78313054426653,2,1,0.3,300,2
"1734",22,-1.24213602200436,6.84899500080724,1,1,0.3,300,2
"1735",22,-0.946984890467448,85.2796152002849,2,1,0.3,300,2
"1736",22,-1.30288463520601,40.1668147504131,1,1,0.3,300,2
"1737",22,-0.695087725007341,7.45744363851741,2,1,0.3,300,2
"1738",22,-0.829347625049512,23.3826158196247,1,1,0.3,300,2
"1739",22,-1.15243256736352,21.5025664119562,2,1,0.3,300,2
"1740",22,-0.993985391339915,9.0152203320814,3,1,0.3,300,2
"1741",23,-0.380997799817634,5.90861300161473,5,1,0.3,300,2
"1742",23,0.25501810702186,15.6166222850445,1,1,0.3,300,2
"1743",23,-0.0921135823051822,3.6224324846913,2,1,0.3,300,2
"1744",23,0.19153680959101,12.3609877692397,2,1,0.3,300,2
"1745",23,-0.310269776172266,13.6301147738025,2,1,0.3,300,2
"1746",23,-0.418170962060192,43.8965180803656,2,1,0.3,300,2
"1747",23,-0.500071325616826,3.06838368917194,2,1,0.3,300,2
"1748",23,-0.518637450276996,25.3844955757641,2,1,0.3,300,2
"1749",23,-0.203203983681216,5.85511521207053,1,1,0.3,300,2
"1750",23,-0.872029911412511,4.66798131184836,2,1,0.3,300,2
"1751",23,-1.20147680419267,3.7664913998078,1,1,0.3,300,2
"1752",23,-0.310532165226937,13.2053047121703,2,1,0.3,300,2
"1753",23,-0.645391179223559,28.0699388195284,1,1,0.3,300,2
"1754",23,-0.0913551496369666,15.585496856275,1,1,0.3,300,2
"1755",23,-0.839987436511306,5.38839520200988,2,1,0.3,300,2
"1756",23,-0.576656476642727,1.09746409836179,1,1,0.3,300,2
"1757",23,-0.655316492981928,52.1692335127092,1,1,0.3,300,2
"1758",23,-0.875689376774399,5.04604568421976,1,1,0.3,300,2
"1759",23,-0.647626965907154,11.5455430292287,2,1,0.3,300,2
"1760",23,-0.367552915534821,13.0255253083512,1,1,0.3,300,2
"1761",23,-0.924019051808602,7.54243152697139,2,1,0.3,300,2
"1762",23,-0.877069364691792,3.57684065069376,2,1,0.3,300,2
"1763",23,-1.11439688445418,44.053029977772,4,1,0.3,300,2
"1764",23,-0.169004775275101,6.84451188328066,2,1,0.3,300,2
"1765",23,-0.62541173971278,8.82646277624597,3,1,0.3,300,2
"1766",23,-0.382486832149504,74.8218046989935,2,1,0.3,300,2
"1767",23,-0.0729934431881238,41.6764092215119,2,1,0.3,300,2
"1768",23,-0.54962648101334,1.17577032210683,1,1,0.3,300,2
"1769",23,-0.451199377102055,13.6606195727022,2,1,0.3,300,2
"1770",23,-0.266463725433097,5.30226716530411,2,1,0.3,300,2
"1771",24,0.39225336505757,12.4855766249627,2,1,0.3,300,2
"1772",24,0.427533556644872,6.7482866282226,1,1,0.3,300,2
"1773",24,0.18842384474448,11.1051209035516,2,1,0.3,300,2
"1774",24,0.423239046280417,23.5067568910873,1,1,0.3,300,2
"1775",24,0.105678894476128,1.24988836327351,1,1,0.3,300,2
"1776",24,-0.0368011501911648,8.45995602473424,2,1,0.3,300,2
"1777",24,0.379160742653049,14.657516463123,3,1,0.3,300,2
"1778",24,0.406288069295554,24.2484244109717,2,1,0.3,300,2
"1779",24,0.656448177538991,96.8479871164339,1,1,0.3,300,2
"1780",24,0.0592142539442147,43.7319128226294,2,1,0.3,300,2
"1781",24,0.303749567552771,19.7450900198586,2,1,0.3,300,2
"1782",24,0.0206819488905733,8.00347930086195,2,1,0.3,300,2
"1783",24,-0.160262898055374,8.80467466897771,2,1,0.3,300,2
"1784",24,-0.0470111202015476,7.497688163305,1,1,0.3,300,2
"1785",24,0.290428856342786,7.5120324367262,2,1,0.3,300,2
"1786",24,-0.243375902325283,16.4194153317338,2,1,0.3,300,2
"1787",24,0.053543665085452,10.8296323224456,1,1,0.3,300,2
"1788",24,0.164507813751147,4.73187734004988,1,1,0.3,300,2
"1789",24,0.11221320893941,10.6165647480465,2,1,0.3,300,2
"1790",24,0.451673676196841,18.4530282815511,2,1,0.3,300,2
"1791",24,0.218450473130288,37.4066664210524,1,1,0.3,300,2
"1792",24,0.0983454261373233,10.7901941726388,1,1,0.3,300,2
"1793",24,1.24908869232974,93.5852836892993,2,1,0.3,300,2
"1794",24,0.0156985538464797,14.9508383661593,2,1,0.3,300,2
"1795",24,-0.0168653969735108,5.7099319496077,1,1,0.3,300,2
"1796",24,0.830274818048984,16.2550957833764,1,1,0.3,300,2
"1797",24,0.187544370298223,3.26059997009658,1,1,0.3,300,2
"1798",24,0.669700234565543,4.90545607119693,1,1,0.3,300,2
"1799",24,0.357473417855925,0.94859824420479,2,1,0.3,300,2
"1800",24,0.257353528826158,5.10109365099627,2,1,0.3,300,2
"1801",25,-1.2993356685139,58.579985074376,2,1,0.3,300,2
"1802",25,-0.953762560460092,4.24517570882406,1,1,0.3,300,2
"1803",25,-0.620204187258855,12.3533328257116,2,1,0.3,300,2
"1804",25,-0.689863851047978,32.8868203435443,1,1,0.3,300,2
"1805",25,-1.26294034883231,4.82226151466936,2,1,0.3,300,2
"1806",25,-0.803874682154568,1.67732919636989,1,1,0.3,300,2
"1807",25,-0.913080356213788,16.8110814566624,1,1,0.3,300,2
"1808",25,-0.438870930592035,25.8900275369843,3,1,0.3,300,2
"1809",25,-0.203172342768492,49.9262005600934,1,1,0.3,300,2
"1810",25,-0.396870111847391,12.5385815971718,2,1,0.3,300,2
"1811",25,-0.629847961052047,2.92230286345613,1,1,0.3,300,2
"1812",25,-0.923740604358921,18.7275459468912,2,1,0.3,300,2
"1813",25,-0.585520195704267,17.7344516283857,2,1,0.3,300,2
"1814",25,-1.40930025148597,1.57583995454173,2,1,0.3,300,2
"1815",25,-0.894348066314607,6.51150234376885,1,1,0.3,300,2
"1816",25,-0.506974487245961,34.7336579944676,1,1,0.3,300,2
"1817",25,-0.905507255620695,15.9404610767532,3,1,0.3,300,2
"1818",25,-0.217623566242349,32.4603107122065,3,1,0.3,300,2
"1819",25,-0.984127976202493,7.71995090919539,1,1,0.3,300,2
"1820",25,-0.766839454357522,4.78611671885293,1,1,0.3,300,2
"1821",25,-0.814953534701944,35.4313475704248,1,1,0.3,300,2
"1822",25,-0.744387555138026,5.01084865333233,1,1,0.3,300,2
"1823",25,-0.630991405804944,3.79217842694875,3,1,0.3,300,2
"1824",25,-0.965955839553186,20.1078377205673,2,1,0.3,300,2
"1825",25,-0.932215642930752,8.96108304293256,1,1,0.3,300,2
"1826",25,-0.871540112119277,4.16967637034534,2,1,0.3,300,2
"1827",25,-1.16097105778125,9.85615292917553,1,1,0.3,300,2
"1828",25,-0.942132781199876,15.9792558863372,1,1,0.3,300,2
"1829",25,-1.02030652174841,2.35107870129469,2,1,0.3,300,2
"1830",25,-0.758366423359282,35.630012752118,1,1,0.3,300,2
"1831",26,0.178369068276726,6.07710178944016,2,1,0.3,300,2
"1832",26,-0.455274889358483,9.96140016839861,1,1,0.3,300,2
"1833",26,-0.0279104215038393,4.73727715287612,1,1,0.3,300,2
"1834",26,0.416004626899506,17.5879592669348,2,1,0.3,300,2
"1835",26,0.626489868650202,6.76325680611416,2,1,0.3,300,2
"1836",26,-0.427106254958329,11.1814074474284,2,1,0.3,300,2
"1837",26,-0.34605601871774,23.7278100087195,1,1,0.3,300,2
"1838",26,-0.292990319997889,6.73421347057972,2,1,0.3,300,2
"1839",26,-0.150264618635496,5.15876996309184,1,1,0.3,300,2
"1840",26,-0.121237574607701,101.822460084505,1,1,0.3,300,2
"1841",26,0.254274519231901,4.40213927294859,1,1,0.3,300,2
"1842",26,-0.0255258911184346,4.71255593408007,2,1,0.3,300,2
"1843",26,0.62804811590518,17.7674819805113,2,1,0.3,300,2
"1844",26,0.277579603394517,2.56342462790975,1,1,0.3,300,2
"1845",26,0.0812271128523229,4.24003537987737,2,1,0.3,300,2
"1846",26,0.128676473722596,9.10662912465953,1,1,0.3,300,2
"1847",26,0.347851230504971,55.8190533026326,1,1,0.3,300,2
"1848",26,0.404058976004057,20.999765265648,2,1,0.3,300,2
"1849",26,-0.0348028298464603,20.5887422746218,1,1,0.3,300,2
"1850",26,-0.0650203017208799,13.766669614671,1,1,0.3,300,2
"1851",26,-0.00716280057081656,10.4357975017742,2,1,0.3,300,2
"1852",26,-0.309293128638929,21.926237109605,3,1,0.3,300,2
"1853",26,-0.315723710032014,99.7765344503177,2,1,0.3,300,2
"1854",26,0.155250523041669,5.78728633396972,2,1,0.3,300,2
"1855",26,-0.619448096113172,7.11935330642507,1,1,0.3,300,2
"1856",26,-0.205039760677388,8.6485783132473,1,1,0.3,300,2
"1857",26,-0.548797721639677,16.325448503813,2,1,0.3,300,2
"1858",26,-0.060269878340485,10.5963456320445,1,1,0.3,300,2
"1859",26,-0.338114732371013,35.7469918028975,2,1,0.3,300,2
"1860",26,0.739623306724604,38.8825975574055,1,1,0.3,300,2
"1861",27,2.33415252258547,44.394971647245,1,1,0.3,300,2
"1862",27,2.42425555774281,12.0610541754521,3,1,0.3,300,2
"1863",27,2.42524150085729,18.3261714128599,1,1,0.3,300,2
"1864",27,2.82776980813202,2.06558488083414,1,1,0.3,300,2
"1865",27,2.92880610306251,4.032828008694,3,1,0.3,300,2
"1866",27,2.7121538542105,4.73638322154207,2,1,0.3,300,2
"1867",27,2.58426163919288,8.36486323415552,2,1,0.3,300,2
"1868",27,2.64147212164411,7.6581283036837,2,1,0.3,300,2
"1869",27,2.57033285313851,2.18954369842563,1,1,0.3,300,2
"1870",27,2.27823473229054,13.1939495200704,1,1,0.3,300,2
"1871",27,2.71243036656622,57.7233870778625,1,1,0.3,300,2
"1872",27,1.77737509958463,29.9713350394671,3,1,0.3,300,2
"1873",27,2.23096351179692,41.8469472753584,1,1,0.3,300,2
"1874",27,2.33861999239046,6.79331091060565,2,1,0.3,300,2
"1875",27,2.52363295964124,28.2891376741219,1,1,0.3,300,2
"1876",27,2.6194087640371,13.70936497517,2,1,0.3,300,2
"1877",27,2.79231645380703,96.5198245353936,1,1,0.3,300,2
"1878",27,2.28937527055568,13.2604364761739,1,1,0.3,300,2
"1879",27,2.67599153938721,11.2842086551975,1,1,0.3,300,2
"1880",27,2.0042742155046,7.60750463138651,1,1,0.3,300,2
"1881",27,2.87501759831838,15.8330947556478,2,1,0.3,300,2
"1882",27,3.05902041169544,9.68544042602419,1,1,0.3,300,2
"1883",27,2.32640315128673,19.9394625372116,1,1,0.3,300,2
"1884",27,2.57807694768183,21.925474318453,1,1,0.3,300,2
"1885",27,2.08582031101344,15.6976090729549,1,1,0.3,300,2
"1886",27,2.92691741157725,4.68256438010514,1,1,0.3,300,2
"1887",27,2.71015279969208,8.12919118275098,1,1,0.3,300,2
"1888",27,2.50526577214797,27.9745816863968,1,1,0.3,300,2
"1889",27,2.25099383277295,4.07073491483564,2,1,0.3,300,2
"1890",27,2.48076403688299,9.88954843808683,1,1,0.3,300,2
"1891",28,0.781225233340578,13.4978466849539,1,1,0.3,300,2
"1892",28,0.24362856884192,0.47024570043306,1,1,0.3,300,2
"1893",28,0.259947248041118,5.10795930028779,3,1,0.3,300,2
"1894",28,0.00742163021564768,2.02774473682441,1,1,0.3,300,2
"1895",28,0.55249029273842,9.58021499185834,1,1,0.3,300,2
"1896",28,0.554090312917345,8.78298685527812,1,1,0.3,300,2
"1897",28,0.452275033526794,6.55104877090215,1,1,0.3,300,2
"1898",28,-0.342635356312263,15.3292220694715,2,1,0.3,300,2
"1899",28,0.164255149768729,43.6137386981394,1,1,0.3,300,2
"1900",28,-0.151013813239853,6.00026059956113,1,1,0.3,300,2
"1901",28,0.39019017065599,0.731229603022757,2,1,0.3,300,2
"1902",28,1.12201307257953,43.0453756939715,3,1,0.3,300,2
"1903",28,1.10236560959236,6.30232773187285,2,1,0.3,300,2
"1904",28,0.277974836913092,9.70621724568188,2,1,0.3,300,2
"1905",28,0.6385678947441,8.93730761139723,2,1,0.3,300,2
"1906",28,0.198614501160643,4.62360628649698,2,1,0.3,300,2
"1907",28,0.0831079118287064,8.89591942519014,2,1,0.3,300,2
"1908",28,-0.0782942589912585,7.05679163815897,3,1,0.3,300,2
"1909",28,-0.0694215437234401,27.1971333471033,1,1,0.3,300,2
"1910",28,0.458356067485295,65.1807852060162,2,1,0.3,300,2
"1911",28,0.607734976519034,6.51489170193007,2,1,0.3,300,2
"1912",28,0.388558279456488,18.5712588437919,3,1,0.3,300,2
"1913",28,0.452477743460262,13.5631936818901,2,1,0.3,300,2
"1914",28,-0.114136416039059,3.31330516137585,2,1,0.3,300,2
"1915",28,0.816994772417591,31.4206380873253,2,1,0.3,300,2
"1916",28,0.720789178075139,18.7280335176597,3,1,0.3,300,2
"1917",28,0.206336362342064,2.37500036678466,2,1,0.3,300,2
"1918",28,0.541867467608404,41.1460231154444,2,1,0.3,300,2
"1919",28,0.553391788039651,20.4423805901364,1,1,0.3,300,2
"1920",28,0.233385236298162,64.9174902846439,1,1,0.3,300,2
"1921",29,-0.409042537220784,31.4978815919772,1,1,0.3,300,2
"1922",29,0.0112372979621233,22.2488029097988,1,1,0.3,300,2
"1923",29,0.0344533776495295,16.9686626554397,3,1,0.3,300,2
"1924",29,-0.0246787631004044,18.7305987926792,1,1,0.3,300,2
"1925",29,-0.389797607079409,8.40056358109512,1,1,0.3,300,2
"1926",29,-0.396525357414951,7.23978863302101,1,1,0.3,300,2
"1927",29,-0.206161284666892,22.4315303900688,1,1,0.3,300,2
"1928",29,-0.3941496315649,11.151967332555,3,1,0.3,300,2
"1929",29,-0.342395731562942,9.95349768178776,1,1,0.3,300,2
"1930",29,-0.301997490553489,30.5315319031116,3,1,0.3,300,2
"1931",29,-0.249150969665687,11.0259619019242,2,1,0.3,300,2
"1932",29,0.297207647461592,10.3790763831157,2,1,0.3,300,2
"1933",29,0.106444711453656,24.0274465898946,1,1,0.3,300,2
"1934",29,-0.324347958927043,46.7346329021446,1,1,0.3,300,2
"1935",29,-0.0384547248088767,18.3003796552174,2,1,0.3,300,2
"1936",29,-0.71323977914858,11.6718014036596,1,1,0.3,300,2
"1937",29,-0.255069985786367,11.9650845862882,1,1,0.3,300,2
"1938",29,-0.00338031359907928,4.92463524458414,1,1,0.3,300,2
"1939",29,-0.761786312583674,29.5216498196445,1,1,0.3,300,2
"1940",29,-0.555346715455624,34.4277318389136,2,1,0.3,300,2
"1941",29,-0.259290690219553,8.42185612613415,2,1,0.3,300,2
"1942",29,0.096933361855235,74.0342143832729,3,1,0.3,300,2
"1943",29,0.308564497597666,80.2722422389187,3,1,0.3,300,2
"1944",29,0.0308699443073572,2.61372428752268,2,1,0.3,300,2
"1945",29,-0.322034378505088,39.6374862240123,2,1,0.3,300,2
"1946",29,-0.11040917872681,12.9550136742779,1,1,0.3,300,2
"1947",29,-0.107123609496434,10.0570002852547,1,1,0.3,300,2
"1948",29,-0.648057081381876,32.9635771048923,1,1,0.3,300,2
"1949",29,-0.25403718540193,8.53254220823273,2,1,0.3,300,2
"1950",29,-0.106082934291073,32.6301683893333,2,1,0.3,300,2
"1951",30,1.33490888203821,27.9217460649284,1,1,0.3,300,2
"1952",30,0.696604918675373,41.7721291359073,1,1,0.3,300,2
"1953",30,1.03643167866971,48.0856131342584,1,1,0.3,300,2
"1954",30,1.24923634787477,16.6985740347357,1,1,0.3,300,2
"1955",30,0.771697579383678,3.04930282847701,1,1,0.3,300,2
"1956",30,0.927235996000004,6.6053580792515,1,1,0.3,300,2
