"","firm","c1","c2","tenure","employments","sim_no"
"2136",12,0.784693060105314,0.0543855157924244,11.7525489597546,2,3
"2137",12,0.953201633613764,-0.218835747739376,3.36333577926538,1,3
"2138",12,0.825108193048729,-0.340885189030626,34.3898812018833,4,3
"2139",12,0.981974386226507,-0.384668719820909,33.9105079403839,2,3
"2140",12,0.978634363695666,-0.155802700934201,4.50750375256426,1,3
"2141",12,0.868790319770147,-0.153265592029487,15.2657709754228,1,3
"2142",12,0.913563197862078,-0.369918744961141,27.7638328222559,3,3
"2143",12,0.849304811912078,-0.162267564335468,17.6578523660644,2,3
"2144",12,0.868945210186785,-0.242682989320499,86.3673898044787,2,3
"2145",12,0.874383971626542,-0.268540493395074,33.9114816536208,1,3
"2146",12,1.08296790890879,-0.26821931932562,12.3581776172358,1,3
"2147",12,0.998981056076158,-0.189305359623741,15.3219278698373,1,3
"2148",12,0.773323660249053,-0.218408006371564,9.48823052799347,1,3
"2149",12,0.819982471194093,-0.161532345381359,41.6256476679171,2,3
"2150",12,1.05148198112527,-0.146398847974965,6.44700642766994,2,3
"2151",12,0.615592865128806,-0.276758322956996,15.6483602869033,1,3
"2152",12,0.820369827267506,-0.366988738409769,20.0064962604463,1,3
"2153",12,1.13552871173549,-0.361751358574435,12.9575470539019,1,3
"2154",12,0.907329250700353,-0.190618667892694,13.3682035672844,3,3
"2155",12,0.895474450532799,-0.406290724744669,15.3385188265122,2,3
"2156",12,0.829822759649112,-0.0392464283566467,51.9704217192487,1,3
"2157",12,0.996336319021661,-0.199902030227735,15.8873195162188,1,3
"2158",12,1.06712757162663,-0.166163749959066,9.78867819814062,1,3
"2159",12,1.05778398929257,-0.209736822705732,21.1447901733246,4,3
"2160",12,0.844087718959875,-0.199172557647178,66.5858707626158,2,3
"2161",13,0.161403698428169,0.36375083119549,8.66614575420456,1,3
"2162",13,-0.0887032893190719,0.102636546680934,9.27963626136713,2,3
"2163",13,0.0359634453253498,0.162711929922604,3.9355723951148,2,3
"2164",13,-0.0333122089042329,0.348817951896986,11.5827984741104,2,3
"2165",13,-0.146500776070115,0.156253461352896,14.306783014159,3,3
"2166",13,-0.0091015729703655,0.164612856614799,32.9996216181716,1,3
"2167",13,-0.0670736305668723,0.179415296487715,6.8759029271266,2,3
"2168",13,0.0130381441373634,0.23017433729651,6.15911687147315,1,3
"2169",13,-0.0360202176008585,0.113129443966354,10.7033772278534,2,3
"2170",13,-0.00778534648343964,0.13441226676949,13.7342920446104,1,3
"2171",13,-0.0599359973194922,0.0565656820220623,6.85804616796234,2,3
"2172",13,-0.0185678897830672,0.125493511655535,5.17947323461147,1,3
"2173",13,-0.0501870080471366,0.259159826831303,3.14608509941854,1,3
"2174",13,0.00233487720525324,0.272973612266247,13.9487773859315,2,3
"2175",13,0.137239158275539,0.10515781039522,8.50771783862626,2,3
"2176",13,-0.00827223792696107,0.159189225634011,1.84246251619975,1,3
"2177",13,-0.151308078036506,0.290986186429176,16.3292057267233,1,3
"2178",13,-0.169005302860273,0.125080037374373,4.31641897765707,1,3
"2179",13,-0.00105023722801639,0.207267821978868,7.0130864313853,3,3
"2180",13,-0.254229189882577,0.191687865986421,5.70825556140961,1,3
"2181",13,-0.00114725115019944,0.263699335599885,9.2661048902192,2,3
"2182",13,-0.100745251984468,-0.117806946810735,16.9602375758913,2,3
"2183",13,-0.198708695101603,0.0250869957434792,10.8349850631444,1,3
"2184",13,-0.0585189313050514,0.331055629188862,19.8497897994524,1,3
"2185",13,0.0320821139577179,0.298689439195323,5.37361165834363,2,3
"2186",13,0.056669408476696,0.275081743728818,6.63982318218121,2,3
"2187",13,0.0482733842461935,0.188087944511352,145.296361654541,1,3
"2188",13,-0.111898881145355,0.109513884573329,15.0636478898581,1,3
"2189",13,-0.205143719434662,0.226962351355333,4.82839162695037,2,3
"2190",13,0.019569642338668,0.0913927433064806,31.1196772041553,3,3
"2191",14,0.900058255754076,-0.73605081007221,11.7606669571579,2,3
"2192",14,0.973922118761545,-0.830691799250026,14.4713567587616,1,3
"2193",14,0.918995453753417,-0.82616516587017,28.4237113103959,1,3
"2194",14,0.869839086101571,-0.859466183627431,6.0362106009268,4,3
"2195",14,0.968242284889609,-0.884107553264186,15.279891152443,2,3
"2196",14,0.90460772489377,-0.89667269844346,6.47772005151283,2,3
"2197",14,0.954715431320538,-0.955886559932411,2.51034802686335,1,3
"2198",14,0.969093587062094,-0.817576020589297,16.9149268882752,2,3
"2199",14,0.985012785178968,-0.853339586900898,2.56140911508046,3,3
"2200",14,1.02485523959076,-0.959168696019578,28.605010991868,1,3
"2201",14,0.846037955286349,-0.820143733414394,2.94640036087966,2,3
"2202",14,0.835750344218473,-0.926733204059706,19.065201360889,1,3
"2203",14,0.921610779592003,-1.01990866442169,11.5516603210266,1,3
"2204",14,0.710226113348358,-0.98915634902366,1.50367579785523,1,3
"2205",14,0.87872529055145,-1.0043741322441,7.21867764868416,1,3
"2206",14,0.90204737172983,-0.866195038659617,7.33687260856158,2,3
"2207",14,0.973940395996908,-0.877699457500083,96.6197180639592,1,3
"2208",14,0.919415453580608,-0.685314221542873,3.20565146829056,2,3
"2209",14,0.802909495852368,-0.829043097755453,3.30222151434103,2,3
"2210",14,0.665015175042807,-0.782029315483589,14.6066421939768,1,3
"2211",14,1.02617791635172,-0.755627241882156,75.3833418828145,1,3
"2212",14,0.904161643581967,-0.963034060687109,41.0517594814622,2,3
"2213",14,0.866203913935061,-0.914037505764134,23.3519095013213,2,3
"2214",14,0.841085065780583,-0.972199236728133,3.23653903741051,1,3
"2215",14,0.80017296950479,-0.945103058403051,24.6235526822956,1,3
"2216",14,0.889246803695444,-0.739450782325826,10.949595282994,2,3
"2217",14,0.923965163987814,-0.995194705551221,9.6362619112199,1,3
"2218",14,0.943932909087412,-0.875741695225396,5.03832366354938,1,3
"2219",14,0.814976704390402,-0.996984983105892,65.2010779957198,2,3
"2220",14,0.914305858256341,-0.850825111418311,13.560941383077,1,3
"2221",15,-0.223380812422519,0.924925059373055,3.51985863444562,1,3
"2222",15,-0.471576379062859,0.933354179556948,21.6975298625122,1,3
"2223",15,-0.436497526539722,1.01216183899582,3.7577607284089,2,3
"2224",15,-0.494282440499003,0.904108628355326,24.4403579277468,3,3
"2225",15,-0.628507709696031,0.85792184356046,3.87189640352973,1,3
"2226",15,-0.309409088322422,0.938954338041876,6.4969909767014,1,3
"2227",15,-0.461479812975736,0.929612082554205,63.2856752290309,1,3
"2228",15,-0.487401109180939,0.760686480770242,23.5395646468393,2,3
"2229",15,-0.457326852814369,0.985789541813229,13.2676681768037,1,3
"2230",15,-0.576489910085008,0.982805517208784,9.49505698036811,2,3
"2231",15,-0.550276588868088,0.977112753153267,9.6129530654205,2,3
"2232",15,-0.5713253266098,0.770112858102571,15.3947837957629,2,3
"2233",15,-0.44436872623393,0.865203178795583,19.8001340979833,1,3
"2234",15,-0.521665767561549,0.911475908982258,8.60667748841772,1,3
"2235",15,-0.434857861794294,0.823280974367886,39.8917160292711,2,3
"2236",15,-0.324220339002428,0.797472752049168,19.7027801905105,2,3
"2237",15,-0.361084999398928,0.862880210879101,16.7663959992156,1,3
"2238",15,-0.296815150256967,0.827986039890509,6.76686857841806,2,3
"2239",15,-0.448053900259347,0.886399619466793,9.97929442768087,2,3
"2240",15,-0.359574806718555,1.07424675525662,8.29074743813233,1,3
"2241",15,-0.499847770726182,0.855664971422567,28.508875377543,2,3
"2242",15,-0.375574116098142,0.835757548038148,5.09289502354406,1,3
"2243",15,-0.423423258160574,0.938404984836287,22.1688019505038,1,3
"2244",15,-0.651637090419958,0.93807773263332,2.94711796440648,2,3
"2245",15,-0.386555865555068,0.959772624573041,7.56246300147419,2,3
"2246",15,-0.513039412240163,0.848547439878417,101.792778131573,2,3
"2247",15,-0.423204861476597,0.871490058616789,6.46111312734595,2,3
"2248",15,-0.511828580436879,0.960640697906354,6.74375715557099,3,3
"2249",15,-0.427004262074589,0.824637468412829,5.0330875083268,2,3
"2250",15,-0.338609926064542,0.897013866755604,7.70309242398366,1,3
"2251",16,-0.836564443827939,-0.250140303407786,27.7824593906581,2,3
"2252",16,-0.876768373059466,-0.217137294363745,22.4417939222691,1,3
"2253",16,-0.958138350759262,-0.370620411478721,17.4170326389162,1,3
"2254",16,-0.851135587447579,-0.216666090024855,5.53449247490425,2,3
"2255",16,-0.949928311281409,-0.440536586933364,6.76145367728916,2,3
"2256",16,-1.02609452440329,-0.243702017909825,7.45603637726524,1,3
"2257",16,-0.997806792238844,-0.268575566701024,15.1297893334396,1,3
"2258",16,-0.978856298756072,-0.231791039197802,9.5345580451592,2,3
"2259",16,-0.926852598782801,-0.318610834965732,102.393392871751,1,3
"2260",16,-0.95572926300692,-0.258491198403396,9.27051335199513,1,3
"2261",16,-0.860383660844255,-0.295989611145272,54.1453891955213,2,3
"2262",16,-0.965940515949121,-0.304144472881533,45.104385786834,2,3
"2263",16,-0.82735342940918,-0.0854615478823058,426.422128754634,1,3
"2264",16,-0.945082800291674,-0.327877259581442,15.2319547419829,1,3
"2265",16,-1.0392644564106,-0.302123739391827,35.1173632297801,1,3
"2266",16,-1.08269455519767,-0.170888927234382,10.1421227163941,1,3
"2267",16,-1.06131987410687,-0.228271817379961,22.0313581431042,2,3
"2268",16,-1.0441113773121,-0.17709873698341,1.88046249006966,1,3
"2269",16,-0.895626759003525,-0.200576230433905,15.3386947467891,1,3
"2270",16,-1.12795979947452,-0.288027088415895,10.4402219755269,2,3
"2271",16,-1.16658952100366,-0.224175518869717,9.24792780485967,1,3
"2272",16,-0.954967788157347,-0.102009346812685,12.5547207662196,1,3
"2273",16,-1.05956868538403,-0.221783278242405,7.8827621005463,2,3
"2274",16,-1.06262901545363,-0.284375241667133,7.74552645492095,2,3
"2275",16,-1.07940850034093,-0.270863965243003,69.8343819530168,3,3
"2276",16,-0.941720583134362,-0.206564541620682,23.5825118108909,3,3
"2277",16,-1.07134462623136,-0.44910055834055,32.1181946620274,3,3
"2278",16,-1.10893521311908,-0.357138386016326,3.67055453597009,2,3
"2279",16,-1.02607694207068,-0.325820137561459,13.6099254975101,1,3
"2280",16,-1.09455606182533,-0.164776089583054,11.0794290662476,3,3
"2281",17,0.132722953917443,-0.563027837810627,76.5537879509521,2,3
"2282",17,0.137346272610327,-0.599126357742457,5.97449107589372,2,3
"2283",17,-0.0596498416832434,-0.404769351042083,6.46776814420282,2,3
"2284",17,-0.00938646419443474,-0.569083709289142,23.431955160896,2,3
"2285",17,0.228733138832599,-0.538600493018426,0.570270149164502,2,3
"2286",17,-0.009991343936313,-0.544254942530448,14.8614700008881,1,3
"2287",17,0.0495258021818363,-0.487268232837141,11.0819257197184,1,3
"2288",17,-0.0875782535379068,-0.423521574286935,28.1737486252196,4,3
"2289",17,0.142264031522937,-0.558658213611402,20.3988005287,2,3
"2290",17,0.049415322281946,-0.374655964320501,12.5164865411505,1,3
"2291",17,-0.0171230344747696,-0.560978429809854,10.7428643672199,1,3
"2292",17,-0.0633409780105529,-0.386086317953664,3.08178723793459,1,3
"2293",17,0.00925015519265456,-0.418062499099683,21.1509162150343,2,3
"2294",17,0.00052357687371641,-0.506832287684127,4.44034941847257,2,3
"2295",17,-0.0815106803684638,-0.302899741561525,2.13148765205669,2,3
"2296",17,0.162956788785057,-0.56458550625476,25.7189709392319,2,3
"2297",17,0.323887391620843,-0.489627263930406,4.08822058295306,3,3
"2298",17,-0.0234667117090739,-0.553872155350114,16.9413654470894,2,3
"2299",17,-0.170421093669748,-0.527713760636969,4.26792662195624,1,3
"2300",17,-0.0149992899906984,-0.41673673895286,31.4037440754729,1,3
"2301",17,0.0575616400418766,-0.693803673797283,14.2565078723814,1,3
"2302",17,-0.0111895909881533,-0.552730972917452,29.0686663151134,1,3
"2303",17,0.0176640810847059,-0.34854280594292,34.6149339113067,2,3
"2304",17,-0.00917369612185783,-0.507278814592735,26.6211775345004,1,3
"2305",17,0.185382278491119,-0.471932852423483,20.4662862057211,1,3
"2306",17,0.176334849573194,-0.284661290958002,33.2621508944157,1,3
"2307",17,-0.0315157651133383,-0.53584626886825,33.9660148368817,1,3
"2308",17,-0.136005759322643,-0.637687410288884,15.6036085970888,2,3
"2309",17,0.133239602670294,-0.371398592146308,4.76008051971379,2,3
"2310",17,0.0370398740698911,-0.621260135157917,153.614595924201,2,3
"2311",18,-0.406767953889096,0.703863292998222,16.1401918486334,2,3
"2312",18,-0.586274682553888,0.592798328222097,23.7946722503872,1,3
"2313",18,-0.583560498706043,0.634420651851852,17.3828587567274,1,3
"2314",18,-0.68045644438707,0.668762076243353,5.22542119421856,2,3
"2315",18,-0.666088770950215,0.756048784006881,9.24466236162103,2,3
"2316",18,-0.564633451445185,0.649778515435072,11.3436822920005,2,3
"2317",18,-0.785171834515373,0.620779742528073,29.1878217446361,1,3
"2318",18,-0.717581358661188,0.73513139133171,56.3422394169636,1,3
"2319",18,-0.48582774307545,0.60939933449323,7.55994622337813,2,3
"2320",18,-0.711888326020095,0.675174419495171,6.11012675716934,2,3
"2321",18,-0.596698528615563,0.738133237073278,54.4588337116747,1,3
"2322",18,-0.53157958365462,0.712393433642556,10.0427122900201,1,3
"2323",18,-0.608160145712625,0.670807104814483,11.2790902191201,1,3
"2324",18,-0.696667674200348,0.636223509207899,6.2573240137292,2,3
"2325",18,-0.468211547167779,0.710678206228623,73.0747290706295,2,3
"2326",18,-0.789475408071819,0.772096221000236,2.1202117573296,1,3
"2327",18,-0.597652045066378,0.505057820440407,16.047543394674,1,3
"2328",18,-0.742125948063154,0.640936562339626,3.3964095797765,1,3
"2329",18,-0.586024043677339,0.732861914105885,0.878999854023226,1,3
"2330",18,-0.484259184348321,0.474215020090432,8.99964215788372,1,3
"2331",18,-0.623347845388305,0.587911564705292,8.41109551626786,2,3
"2332",18,-0.74612757878722,0.625300059622562,17.8033238869303,1,3
"2333",18,-0.471603162094932,0.452083806104407,25.5615671162406,2,3
"2334",18,-0.837181585502045,0.778259055050854,10.3018897294105,1,3
"2335",18,-0.432637214788963,0.495778967336424,30.4021385403659,1,3
"2336",18,-0.564608008486552,0.755195339254498,13.8877685740636,2,3
"2337",18,-0.54590116998405,0.757540054727554,7.23472019535337,2,3
"2338",18,-0.620002009668102,0.885350441538012,5.17164601725215,3,3
"2339",18,-0.66816622914153,0.526912297546057,3.74955554196128,1,3
"2340",18,-0.729644564822312,0.917801904462825,17.1129360830461,2,3
"2341",19,0.310296709921083,0.931316769343968,6.23601517033107,1,3
"2342",19,0.3127634976841,0.971012935068288,41.7934290197084,4,3
"2343",19,0.149392643377642,0.948821605923983,14.308731418421,3,3
"2344",19,0.0604379982654625,0.951785078630434,16.2956582403633,1,3
"2345",19,0.269245597709909,0.858381563765438,206.487327507743,2,3
"2346",19,0.39865170555887,1.0232990644318,7.78496269811487,1,3
"2347",19,0.124958217891732,0.770495706660345,20.7993672579726,1,3
"2348",19,0.160225048026644,1.02738839787066,13.5414106684877,2,3
"2349",19,0.177204085411215,0.854790842544566,4.53655614774801,2,3
"2350",19,0.255024979509256,0.794133734072313,3.79331231258695,1,3
"2351",19,0.174232425432515,0.732335215197477,1.43748286228035,1,3
"2352",19,0.136617155713179,1.08559107392642,21.0761474991362,2,3
"2353",19,0.401389609785008,0.953264277154565,22.6399259694897,1,3
"2354",19,0.123529248599687,0.950974151982498,30.8498720616973,2,3
"2355",19,0.344213542976204,1.00972894378712,5.48165340571792,2,3
"2356",19,0.264655518906103,0.892624629179125,6.28959191013278,2,3
"2357",19,0.294810998730158,0.951909105441284,20.4232619219473,2,3
"2358",19,0.225860815058852,1.0060217094305,18.0282205133725,2,3
"2359",19,0.279554963264259,0.826759359771851,18.2996384853257,1,3
"2360",19,0.193059847375881,0.833045786345088,4.89499702693631,1,3
"2361",19,0.294013711615801,0.758934482997289,133.00242460894,1,3
"2362",19,0.224567732089714,0.797712502456716,7.20247526058082,2,3
"2363",19,0.266805048529302,1.00914494806061,23.5423272812754,1,3
"2364",19,0.17279516792342,0.903573990074697,10.1840536541541,2,3
"2365",19,0.31617238871949,0.977052668167441,60.0678803998114,1,3
"2366",19,0.171268277399503,0.935593781540077,23.1218765703232,2,3
"2367",19,0.234325796321516,0.864497107257988,7.75262869795835,2,3
"2368",19,0.207882088754832,0.929816779316537,27.8421190976352,2,3
"2369",19,0.257830335060885,0.789723485513763,8.75473725673128,2,3
"2370",19,0.144571037670934,0.78407882253557,69.0066163917173,1,3
"2371",20,-0.724083522635,0.2793753398268,176.866896159586,1,3
"2372",20,-0.689150450553203,0.279479526914218,30.2664438421055,2,3
"2373",20,-0.766721722412185,0.55042672070835,22.7070605005367,1,3
"2374",20,-0.811273339843481,0.446396444439015,27.0873138219341,1,3
"2375",20,-0.801468280064889,0.28381706094724,4.1370543916451,1,3
"2376",20,-0.749565326383423,0.376003621797773,27.7057582107277,2,3
"2377",20,-0.81686415600713,0.303170110038287,32.194258444336,1,3
"2378",20,-0.791597007914754,0.517794384662678,33.4969042462782,2,3
"2379",20,-0.782546511139473,0.284963928749799,13.5445837557976,1,3
"2380",20,-0.959976395744236,0.32039218268834,3.11140356897612,2,3
"2381",20,-0.979957967946058,0.38726360303489,9.48167885316864,1,3
"2382",20,-0.807231344706785,0.513264300540175,8.31845727066135,1,3
"2383",20,-0.587093771032841,0.437626022702757,19.5880156670452,1,3
"2384",20,-0.865847840351748,0.403860256642593,12.9588665471496,2,3
"2385",20,-0.637788316729257,0.463945347852469,64.8272003853165,2,3
"2386",20,-0.853292698464109,0.460642388101113,5.14017933509499,1,3
"2387",20,-0.885288642184393,0.251371655619666,14.8842014672484,1,3
"2388",20,-0.84863561617814,0.150390296477463,9.99690820827687,1,3
"2389",20,-0.725546220385769,0.444307614510819,1.88687534987248,3,3
"2390",20,-0.726779832309825,0.277501111102107,14.1099718005101,1,3
"2391",20,-0.651196589421991,0.207752131728026,8.19616583299719,2,3
"2392",20,-0.643697677611742,0.484948324141309,46.6864335105486,2,3
"2393",20,-0.683852822949673,0.325391564873351,4.41758681512172,2,3
"2394",20,-0.767213135526398,0.246348627180913,8.5841009484768,2,3
"2395",20,-0.516255116814291,0.472506621561723,19.0251318937057,1,3
"2396",20,-0.765740483476012,0.382704572046233,31.3378642627517,1,3
"2397",20,-0.890010591803801,0.349909545849791,70.6512041369296,2,3
"2398",20,-0.541905561760132,0.469608273847093,1.40472147422482,2,3
"2399",20,-0.67169281403916,0.363982265926501,6.11386764674044,2,3
"2400",20,-0.700236721900437,0.502491553271638,18.1108539710637,1,3
"2401",21,0.636310620930983,0.840477101727651,11.9316682390368,2,3
"2402",21,0.572591210419391,0.955015049146374,4.6500110864034,3,3
"2403",21,0.520494201450667,0.817644051889162,19.3751263136991,1,3
"2404",21,0.510388273191743,1.19027929177192,235.226253322113,1,3
"2405",21,0.428256047200607,0.779726387317406,19.9500793410243,1,3
"2406",21,0.614572636505101,0.958106430447524,53.4354417625672,1,3
"2407",21,0.690045466480911,0.895990974717917,5.20145414673463,1,3
"2408",21,0.652232632691185,0.996851962653533,5.17177436673183,2,3
"2409",21,0.643728375158466,0.970918729830406,3.39392273236256,1,3
"2410",21,0.643252553352547,1.02270804213234,0.93304246389757,3,3
"2411",21,0.27800464111584,0.714819582578687,29.3210126368644,2,3
"2412",21,0.805412692788675,1.0243414596256,75.9740802739686,1,3
"2413",21,0.679635499622815,1.05870570396867,138.374779086681,1,3
"2414",21,0.581042913978352,0.915141219540895,2.73460037760319,1,3
"2415",21,0.517640191694659,0.925110702033331,165.494225207434,1,3
"2416",21,0.373265576255534,0.62326827929226,2.01458515212659,2,3
"2417",21,0.660147881710801,1.10102919991336,1.97428346604106,1,3
"2418",21,0.614050598728952,0.963333174890185,20.0348641684998,2,3
"2419",21,0.578083081060529,0.961662498645374,19.5598774198454,2,3
"2420",21,0.591856611301819,0.803845155470091,10.6659354249385,2,3
"2421",21,0.650664206027718,1.08518447252224,14.7547088566904,1,3
"2422",21,0.465160729517777,0.918391721596993,10.3818617747243,1,3
"2423",21,0.608422145234467,0.867195122099726,0.523471219474106,2,3
"2424",21,0.468499664058549,0.978645132091348,29.3886050132252,1,3
"2425",21,0.629123088096797,1.15621722644886,12.2901595249969,1,3
"2426",21,0.54271342135971,0.851360964113305,10.8775164293242,1,3
"2427",21,0.521600199363202,0.87252335068946,17.6180784335711,1,3
"2428",21,0.504148267503375,1.03903529662957,22.0087675049329,1,3
"2429",21,0.643832998058894,1.02205611370526,11.9312430593485,1,3
"2430",21,0.463520656643917,0.850379430685544,7.77564081208994,1,3
"2431",22,-0.841808123387431,-0.396439047535535,12.7645434444223,2,3
"2432",22,-0.867546795929609,-0.536438241377252,20.1636365422472,1,3
"2433",22,-0.896202596901063,-0.632438951439837,6.53247516501133,2,3
"2434",22,-0.862855086456939,-0.519205970416073,3.25763317075956,1,3
"2435",22,-0.86964250904957,-0.583028549628416,3.88032930525287,2,3
"2436",22,-0.809108914668315,-0.416871031279199,15.7348950233193,2,3
"2437",22,-0.84143983803891,-0.474635311388326,152.265887704766,2,3
"2438",22,-0.81247840396458,-0.666238461077789,40.5480449065732,1,3
"2439",22,-0.705613538945142,-0.576159783137857,19.7196485761791,2,3
"2440",22,-0.849902042517887,-0.40650480101096,18.0236386827532,2,3
"2441",22,-0.802297879252367,-0.537747004792792,3.23262642296189,1,3
"2442",22,-0.714722865809099,-0.599596226405512,16.927103520405,1,3
"2443",22,-0.829775117358901,-0.460446874676857,10.5819088322786,2,3
"2444",22,-0.916830707130524,-0.376923451451525,3.71744395598675,2,3
"2445",22,-0.959241019108763,-0.450333085764795,25.4885263855193,1,3
"2446",22,-0.970402132604449,-0.538595204680986,22.8639903201647,2,3
"2447",22,-0.860237363352923,-0.699689432899734,7.60757025667993,2,3
"2448",22,-0.729832458601792,-0.529671056049595,13.4916126928373,1,3
"2449",22,-0.878185817347393,-0.470965783544551,6.94016870655316,2,3
"2450",22,-0.88678287462657,-0.604661933719205,46.0888314251686,4,3
"2451",22,-0.76144783676493,-0.557897276562929,5.56393245792006,1,3
"2452",22,-0.778114979802185,-0.508033233950124,3.2557670608762,1,3
"2453",22,-0.750014562991657,-0.580886530010853,15.4571665559184,1,3
"2454",22,-0.978666799092905,-0.476770668738718,4.34666457564756,2,3
"2455",22,-0.793739188815517,-0.544319396229209,5.01967372765312,2,3
"2456",22,-0.858504297497756,-0.545085497663005,49.8797583008464,1,3
"2457",22,-0.841131749754022,-0.437659523536508,17.9543775828048,2,3
"2458",22,-0.613080737689408,-0.68041125361725,8.89632935946064,1,3
"2459",22,-0.885658167442027,-0.517764987500685,33.7912219344639,1,3
"2460",22,-0.883001724322614,-0.476963119331752,11.402698472079,1,3
"2461",23,0.750405279840514,-0.169772558522301,9.94904677928317,2,3
"2462",23,0.99396082510297,0.0206472552346002,5.76311708186736,2,3
"2463",23,0.666115646839119,0.00271323638769295,5.37244147049685,1,3
"2464",23,0.869412515649947,-0.0562744997727291,22.542769649159,1,3
"2465",23,0.824611821457242,-0.17959694771174,67.4714861250998,1,3
"2466",23,0.7444949175296,-0.0711649754254077,14.5452963464977,3,3
"2467",23,0.614495227484124,-0.113152776288762,13.5022157646602,1,3
"2468",23,0.80720914771537,-0.0941114452510758,6.49446102551417,1,3
"2469",23,0.721318570484091,-0.0739449903110876,13.9237683256159,3,3
"2470",23,0.917513590777012,0.0439694259904131,16.4737733678399,2,3
"2471",23,0.912506112952356,-0.207755364051986,3.90155905804196,2,3
"2472",23,0.930644444560966,-0.186391067163719,8.98787797855637,1,3
"2473",23,0.758165219563396,-0.119518478457767,4.63500976694488,1,3
"2474",23,0.650477487436911,-0.351529365351058,32.0010340814577,3,3
"2475",23,0.75896325010457,-0.0299169457048125,0.608669038125083,2,3
"2476",23,0.807188663986476,0.0426659147906336,28.9616564450938,2,3
"2477",23,0.797728727687149,-0.183794088010313,16.7084733901366,2,3
"2478",23,0.74676863579515,-0.236459553598474,26.6638963271541,1,3
"2479",23,0.67208782525662,0.0589004091020459,15.9030716573374,2,3
"2480",23,0.899624896749161,-0.0904719664090379,42.3500780928383,1,3
"2481",23,0.765666127690906,-0.157344607795545,71.5096959102864,1,3
"2482",23,0.808579372474869,-0.32966969778062,10.3568036554159,2,3
"2483",23,0.737706207337918,-0.0929397224001842,9.22154519085925,1,3
"2484",23,0.760760132824914,0.0505917893702205,23.8675765271403,2,3
"2485",23,0.71241912414421,0.0706601329891315,11.8227224223642,2,3
"2486",23,0.717167319262695,-0.0631708531601344,37.1463554608956,1,3
"2487",23,0.72076252827467,-0.149109835920216,1.24961728742675,1,3
"2488",23,0.698370936548621,-0.0154990260738549,2.52151906832831,1,3
"2489",23,0.759562753719875,-0.126417423086038,24.983237522064,1,3
"2490",23,0.73708913343919,-0.125172810544974,4.6849278365724,2,3
"2491",24,-0.483408215465763,-0.9583124048537,21.1533977815052,1,3
"2492",24,-0.685101263036403,-0.846057211974037,17.8961192505914,3,3
"2493",24,-0.724986191554834,-0.891368451799193,3.18008167832052,2,3
"2494",24,-0.679863581996495,-0.793960966817979,12.4643053996549,2,3
"2495",24,-0.48582807659668,-0.996290427711365,11.043198919564,2,3
"2496",24,-0.525595279901643,-0.931945531320558,8.2141377378574,2,3
"2497",24,-0.73256417910429,-1.07680115961346,26.7229572023314,1,3
"2498",24,-0.652879483260145,-0.864349549203235,9.54487179894041,1,3
"2499",24,-0.812298825245766,-0.957239374294927,27.4750995216237,2,3
"2500",24,-0.550910416390594,-0.644532210798474,3.07680449469879,2,3
"2501",24,-0.636052123458135,-0.98562181239498,7.91376198444509,2,3
"2502",24,-0.459392846600956,-0.908609170112484,16.6269881960214,2,3
"2503",24,-0.56505446197061,-1.06719353259363,11.3927091647826,1,3
"2504",24,-0.696068851289235,-1.05790215996569,33.2647421845869,2,3
"2505",24,-0.508905339081422,-0.873915647557003,15.6372628371702,3,3
"2506",24,-0.674954336992342,-0.96667320468909,12.630634749194,2,3
"2507",24,-0.513998497357348,-0.986995169935125,45.587159758144,1,3
"2508",24,-0.428298450212467,-0.871713775629739,9.93634920499192,1,3
"2509",24,-0.500507621109542,-0.697900269037605,4.63549009258155,1,3
"2510",24,-0.608909360664097,-0.888095581144986,18.2299096159041,1,3
"2511",24,-0.479415060852608,-0.963549119816403,5.57548583875162,2,3
"2512",24,-0.447663625183268,-1.02538838393614,2.2892459929916,1,3
"2513",24,-0.609144853352192,-0.957014285808816,2.44425787604628,1,3
"2514",24,-0.599895872662978,-0.988779261745815,12.4212735882501,2,3
"2515",24,-0.629832968005644,-0.821849318513907,50.5583453984087,1,3
"2516",24,-0.494313518485172,-1.00021562099442,3.05960490270878,1,3
"2517",24,-0.527541834838623,-0.94838282773945,17.5628197597673,2,3
"2518",24,-0.614817223149278,-0.95024418416784,27.2740404307881,3,3
"2519",24,-0.765540739722509,-0.914051684960889,26.0181612273209,1,3
"2520",24,-0.59232576151752,-1.03088619348232,5.50897317562624,3,3
"2521",25,-0.38844807585179,-0.125006903357116,11.0945614330055,2,3
"2522",25,-0.289371875830515,0.106005612768861,4.62595958966558,2,3
"2523",25,-0.227075925110872,0.01425304743598,12.9530226524338,2,3
"2524",25,-0.227513680011347,0.060725487229287,8.13098892970091,2,3
"2525",25,-0.158232132413713,-0.0162371234176609,8.84600173610525,1,3
"2526",25,-0.39359754623766,0.209992351290453,20.0272947766492,1,3
"2527",25,-0.208488475652325,0.183940340260116,8.67676549839586,1,3
"2528",25,-0.339126707689811,-0.0437135376163679,34.1187031249796,2,3
"2529",25,-0.327789317020087,0.0863258013079148,50.9887767204839,2,3
"2530",25,-0.241522335198894,0.099333120386126,29.0292970178857,1,3
"2531",25,-0.372218504638621,0.105535351752101,7.01066918258235,2,3
"2532",25,-0.289591299622645,0.0656102226060217,15.470073703731,2,3
